0.000000 0.000000 10.000000
0.300000 0.039920 9.960080
0.600000 0.079681 9.920319
0.900000 0.119283 9.880717
1.200000 0.158726 9.841274
1.500000 0.198013 9.801987
1.800000 0.237142 9.762858
2.100000 0.276116 9.723884
2.400000 0.314933 9.685067
