0.005000 0.009279
0.015000 0.009279
0.025000 0.009279
0.035000 0.010102
0.045000 0.010102
0.055000 0.011774
0.065000 0.011774
0.075000 0.014345
0.085000 0.014345
0.095000 0.017883
0.105000 0.017883
0.115000 0.022472
0.125000 0.022472
0.135000 0.028198
0.145000 0.028198
0.155000 0.035146
0.165000 0.035146
0.175000 0.043384
0.185000 0.043384
0.195000 0.052952
0.205000 0.052952
0.215000 0.063851
0.225000 0.063851
0.235000 0.076034
0.245000 0.076034
0.255000 0.089392
0.265000 0.089392
0.275000 0.103752
0.285000 0.103752
0.295000 0.118869
0.305000 0.118869
0.315000 0.134436
0.325000 0.134436
0.335000 0.150082
0.345000 0.150082
0.355000 0.165390
0.365000 0.165390
0.375000 0.179912
0.385000 0.179912
0.395000 0.193189
0.405000 0.193189
0.415000 0.204776
0.425000 0.204776
0.435000 0.214265
0.445000 0.214265
0.455000 0.221311
0.465000 0.221311
0.475000 0.225649
0.485000 0.225649
0.495000 0.227114
0.505000 0.227114
0.515000 0.225649
0.525000 0.225649
0.535000 0.221311
0.545000 0.221311
0.555000 0.214265
0.565000 0.214265
0.575000 0.204776
0.585000 0.204776
0.595000 0.193189
0.605000 0.193189
0.615000 0.179912
0.625000 0.179912
0.635000 0.165390
0.645000 0.165390
0.655000 0.150082
0.665000 0.150082
0.675000 0.134436
0.685000 0.134436
0.695000 0.118869
0.705000 0.118869
0.715000 0.103752
0.725000 0.103752
0.735000 0.089392
0.745000 0.089392
0.755000 0.076034
0.765000 0.076034
0.775000 0.063851
0.785000 0.063851
0.795000 0.052952
0.805000 0.052952
0.815000 0.043384
0.825000 0.043384
0.835000 0.035146
0.845000 0.035146
0.855000 0.028198
0.865000 0.028198
0.875000 0.022472
0.885000 0.022472
0.895000 0.017883
0.905000 0.017883
0.915000 0.014345
0.925000 0.014345
0.935000 0.011774
0.945000 0.011774
0.955000 0.010102
0.965000 0.010102
0.975000 0.009279
0.985000 0.009279
0.995000 0.009279
